code,ballot,party,votes
KZNDMA22,N,SADECO,0
KZNDMA22,N,UCDP,0
KZNDMA22,N,UDM,0
KZNDMA22,N,UIF,0
KZNDMA22,N,VF+,0
KZNDMA22,N,WF,0
KZNDMA22,P,ACDP,0
KZNDMA22,P,AJ,0
KZNDMA22,P,ANC,27
KZNDMA22,P,APC,0
KZNDMA22,P,COPE,0
KZNDMA22,P,DA,14
KZNDMA22,P,GKSA,0
KZNDMA22,P,ID,0
KZNDMA22,P,IFP,12
KZNDMA22,P,MF,0
KZNDMA22,P,NADECO,0
KZNDMA22,P,PAC,0
KZNDMA22,P,SADECO,0
KZNDMA22,P,UCDP,0
KZNDMA22,P,UDM,0
KZNDMA22,P,VF+,0
KZNDMA22,P,WF,0
KZNDMA23,N,ACDP,15
KZNDMA23,N,AFD,0
KZNDMA23,N,AJ,0
KZNDMA23,N,ANC,255
KZNDMA23,N,AP,0
KZNDMA23,N,APC,1
KZNDMA23,N,AZAPO,0
KZNDMA23,N,CDA,0
KZNDMA23,N,COPE,8
KZNDMA23,N,DA,247
KZNDMA23,N,GKSA,0
KZNDMA23,N,ID,0
KZNDMA23,N,IFP,82
KZNDMA23,N,KISS,0
KZNDMA23,N,MDP,0
KZNDMA23,N,MF,0
KZNDMA23,N,NADECO,1
KZNDMA23,N,NVP,1
KZNDMA23,N,PAC,0
KZNDMA23,N,PAM,0
KZNDMA23,N,SADECO,1
KZNDMA23,N,UCDP,1
KZNDMA23,N,UDM,1
KZNDMA23,N,UIF,0
KZNDMA23,N,VF+,6
KZNDMA23,N,WF,0
KZNDMA23,P,ACDP,14
KZNDMA23,P,AJ,1
KZNDMA23,P,ANC,243
KZNDMA23,P,APC,1
KZNDMA23,P,COPE,4
KZNDMA23,P,DA,115
KZNDMA23,P,GKSA,0
KZNDMA23,P,ID,0
KZNDMA23,P,IFP,88
KZNDMA23,P,MF,3
KZNDMA23,P,NADECO,1
KZNDMA23,P,PAC,2
KZNDMA23,P,SADECO,0
KZNDMA23,P,UCDP,0
KZNDMA23,P,UDM,0
KZNDMA23,P,VF+,0
KZNDMA23,P,WF,1
KZNDMA27,N,ACDP,9
KZNDMA27,N,AFD,1
KZNDMA27,N,AJ,2
KZNDMA27,N,ANC,774
KZNDMA27,N,AP,0
KZNDMA27,N,APC,1
KZNDMA27,N,AZAPO,3
KZNDMA27,N,CDA,0
KZNDMA27,N,COPE,14
KZNDMA27,N,DA,252
KZNDMA27,N,GKSA,0
KZNDMA27,N,ID,1
KZNDMA27,N,IFP,288
KZNDMA27,N,KISS,0
KZNDMA27,N,MDP,1
KZNDMA27,N,MF,0
KZNDMA27,N,NADECO,0
KZNDMA27,N,NVP,0
KZNDMA27,N,PAC,1
KZNDMA27,N,PAM,0
KZNDMA27,N,SADECO,5
KZNDMA27,N,UCDP,0
KZNDMA27,N,UDM,2
KZNDMA27,N,UIF,1
KZNDMA27,N,VF+,12
KZNDMA27,N,WF,0
KZNDMA27,P,ACDP,5
KZNDMA27,P,AJ,1
KZNDMA27,P,ANC,754
KZNDMA27,P,APC,3
KZNDMA27,P,COPE,5
KZNDMA27,P,DA,76
KZNDMA27,P,GKSA,1
KZNDMA27,P,ID,4
KZNDMA27,P,IFP,333
KZNDMA27,P,MF,0
KZNDMA27,P,NADECO,1
KZNDMA27,P,PAC,0
KZNDMA27,P,SADECO,4
KZNDMA27,P,UCDP,0
KZNDMA27,P,UDM,2
KZNDMA27,P,VF+,1
KZNDMA27,P,WF,1
KZNDMA43,N,ACDP,1
KZNDMA43,N,AFD,0
KZNDMA43,N,AJ,0
KZNDMA43,N,ANC,113
KZNDMA43,N,AP,0
KZNDMA43,N,APC,0
KZNDMA43,N,AZAPO,0
KZNDMA43,N,CDA,0
KZNDMA43,N,COPE,2
KZNDMA43,N,DA,11
KZNDMA43,N,GKSA,0
KZNDMA43,N,ID,0
KZNDMA43,N,IFP,3
KZNDMA43,N,KISS,0
KZNDMA43,N,MDP,0
KZNDMA43,N,MF,0
KZNDMA43,N,NADECO,0
KZNDMA43,N,NVP,0
KZNDMA43,N,PAC,0
KZNDMA43,N,PAM,0
KZNDMA43,N,SADECO,0
KZNDMA43,N,UCDP,0
KZNDMA43,N,UDM,0
KZNDMA43,N,UIF,0
KZNDMA43,N,VF+,0
KZNDMA43,N,WF,0
KZNDMA43,P,ACDP,0
KZNDMA43,P,AJ,0
KZNDMA43,P,ANC,116
KZNDMA43,P,APC,0
KZNDMA43,P,COPE,0
KZNDMA43,P,DA,6
KZNDMA43,P,GKSA,0
KZNDMA43,P,ID,0
KZNDMA43,P,IFP,2
KZNDMA43,P,MF,0
KZNDMA43,P,NADECO,0
KZNDMA43,P,PAC,0
KZNDMA43,P,SADECO,0
KZNDMA43,P,UCDP,0
KZNDMA43,P,UDM,0
KZNDMA43,P,VF+,0
KZNDMA43,P,WF,0
LIM331,N,ACDP,446
LIM331,N,AFD,63
LIM331,N,AJ,16
LIM331,N,ANC,68176
LIM331,N,AP,13
LIM331,N,APC,237
LIM331,N,AZAPO,66
LIM331,N,CDA,13
LIM331,N,COPE,4061
LIM331,N,DA,486
LIM331,N,GKSA,41
LIM331,N,ID,35
LIM331,N,IFP,32
LIM331,N,KISS,16
LIM331,N,MDP,89
LIM331,N,MF,7
LIM331,N,NADECO,24
LIM331,N,NVP,24
LIM331,N,PAC,73
LIM331,N,PAM,13
LIM331,N,SADECO,22
LIM331,N,UCDP,28
LIM331,N,UDM,372
LIM331,N,UIF,28
LIM331,N,VF+,39
LIM331,N,WF,44
LIM331,P,ACDP,469
LIM331,P,AFD,69
LIM331,P,ANC,65439
LIM331,P,APC,229
LIM331,P,AZAPO,61
LIM331,P,BCP,26
LIM331,P,COPE,4069
LIM331,P,DA,440
LIM331,P,ID,30
LIM331,P,IFP,35
LIM331,P,NVP,56
LIM331,P,PAC,85
LIM331,P,UCDP,44
LIM331,P,UDM,380
LIM331,P,UIF,34
LIM331,P,VF+,55
LIM331,P,WF,44
LIM331,P,XP,815
LIM332,N,ACDP,343
LIM332,N,AFD,26
LIM332,N,AJ,8
LIM332,N,ANC,60311
LIM332,N,AP,11
LIM332,N,APC,126
LIM332,N,AZAPO,65
LIM332,N,CDA,15
LIM332,N,COPE,5488
LIM332,N,DA,748
LIM332,N,GKSA,51
LIM332,N,ID,26
LIM332,N,IFP,19
LIM332,N,KISS,5
LIM332,N,MDP,71
LIM332,N,MF,18
LIM332,N,NADECO,13
LIM332,N,NVP,32
LIM332,N,PAC,139
LIM332,N,PAM,10
LIM332,N,SADECO,13
LIM332,N,UCDP,110
LIM332,N,UDM,125
LIM332,N,UIF,28
LIM332,N,VF+,118
LIM332,N,WF,15
LIM332,P,ACDP,375
LIM332,P,AFD,32
LIM332,P,ANC,58099
LIM332,P,APC,93
LIM332,P,AZAPO,70
LIM332,P,BCP,27
LIM332,P,COPE,5545
LIM332,P,DA,729
LIM332,P,ID,21
LIM332,P,IFP,31
LIM332,P,NVP,82
LIM332,P,PAC,157
LIM332,P,UCDP,112
LIM332,P,UDM,132
LIM332,P,UIF,33
LIM332,P,VF+,110
LIM332,P,WF,14
LIM332,P,XP,69
LIM333,N,ACDP,1397
LIM333,N,AFD,36
LIM333,N,AJ,23
LIM333,N,ANC,106004
LIM333,N,AP,16
LIM333,N,APC,658
LIM333,N,AZAPO,193
LIM333,N,CDA,20
LIM333,N,COPE,6259
LIM333,N,DA,4599
LIM333,N,GKSA,95
LIM333,N,ID,66
LIM333,N,IFP,46
LIM333,N,KISS,16
LIM333,N,MDP,157
LIM333,N,MF,25
LIM333,N,NADECO,46
LIM333,N,NVP,266
LIM333,N,PAC,224
LIM333,N,PAM,20
LIM333,N,SADECO,29
LIM333,N,UCDP,112
LIM333,N,UDM,177
LIM333,N,UIF,51
LIM333,N,VF+,456
LIM333,N,WF,25
LIM333,P,ACDP,1552
LIM333,P,AFD,58
LIM333,P,ANC,103723
LIM333,P,APC,620
LIM333,P,AZAPO,165
LIM333,P,BCP,39
LIM333,P,COPE,6433
LIM333,P,DA,4357
LIM333,P,ID,65
LIM333,P,IFP,62
LIM333,P,NVP,424
LIM333,P,PAC,245
LIM333,P,UCDP,126
LIM333,P,UDM,210
LIM333,P,UIF,56
LIM333,P,VF+,430
LIM333,P,WF,36
LIM333,P,XP,231
LIM334,N,ACDP,370
LIM334,N,AFD,123
LIM334,N,AJ,10
LIM334,N,ANC,37433
LIM334,N,AP,8
LIM334,N,APC,128
LIM334,N,AZAPO,76
LIM334,N,CDA,12
LIM334,N,COPE,2345
LIM334,N,DA,3252
LIM334,N,GKSA,28
LIM334,N,ID,49
LIM334,N,IFP,19
LIM334,N,KISS,5
LIM334,N,MDP,41
LIM334,N,MF,8
LIM334,N,NADECO,6
LIM334,N,NVP,7
LIM334,N,PAC,73
LIM334,N,PAM,5
LIM334,N,SADECO,7
LIM334,N,UCDP,20
LIM334,N,UDM,153
LIM334,N,UIF,12
LIM334,N,VF+,268
LIM334,N,WF,9
LIM334,P,ACDP,397
LIM334,P,AFD,136
LIM334,P,ANC,36191
LIM334,P,APC,144
LIM334,P,AZAPO,97
LIM334,P,BCP,10
LIM334,P,COPE,2412
LIM334,P,DA,3090
LIM334,P,ID,45
LIM334,P,IFP,20
LIM334,P,NVP,38
LIM334,P,PAC,68
LIM334,P,UCDP,13
LIM334,P,UDM,190
LIM334,P,UIF,16
LIM334,P,VF+,241
LIM334,P,WF,10
LIM334,P,XP,73
LIM335,N,ACDP,236
LIM335,N,AFD,57
LIM335,N,AJ,4
LIM335,N,ANC,25631
LIM335,N,AP,5
LIM335,N,APC,78
LIM335,N,AZAPO,40
LIM335,N,CDA,7
LIM335,N,COPE,2757
LIM335,N,DA,1850
LIM335,N,GKSA,18
LIM335,N,ID,33
LIM335,N,IFP,14
LIM335,N,KISS,4
LIM335,N,MDP,23
LIM335,N,MF,4
LIM335,N,NADECO,10
LIM335,N,NVP,13
LIM335,N,PAC,386
LIM335,N,PAM,1
LIM335,N,SADECO,7
LIM335,N,UCDP,16
LIM335,N,UDM,74
LIM335,N,UIF,18
LIM335,N,VF+,159
LIM335,N,WF,1
LIM335,P,ACDP,228
LIM335,P,AFD,56
LIM335,P,ANC,24600
LIM335,P,APC,59
LIM335,P,AZAPO,41
LIM335,P,BCP,7
LIM335,P,COPE,2754
LIM335,P,DA,1604
LIM335,P,ID,35
LIM335,P,IFP,12
LIM335,P,NVP,32
LIM335,P,PAC,414
LIM335,P,UCDP,16
LIM335,P,UDM,81
LIM335,P,UIF,12
LIM335,P,VF+,132
LIM335,P,WF,4
LIM335,P,XP,19
LIM341,N,ACDP,82
LIM341,N,AFD,6
LIM341,N,AJ,4
LIM341,N,ANC,11920
LIM341,N,AP,6
LIM341,N,APC,28
LIM341,N,AZAPO,43
LIM341,N,CDA,4
LIM341,N,COPE,726
LIM341,N,DA,1614
LIM341,N,GKSA,8
LIM341,N,ID,17
LIM341,N,IFP,28
LIM341,N,KISS,2
LIM341,N,MDP,40
LIM341,N,MF,3
LIM341,N,NADECO,12
LIM341,N,NVP,32
LIM341,N,PAC,76
LIM341,N,PAM,5
LIM341,N,SADECO,6
LIM341,N,UCDP,3
LIM341,N,UDM,23
LIM341,N,UIF,5
LIM341,N,VF+,98
LIM341,N,WF,23
LIM341,P,ACDP,81
LIM341,P,AFD,10
LIM341,P,ANC,11655
LIM341,P,APC,45
LIM341,P,AZAPO,35
LIM341,P,BCP,7
LIM341,P,COPE,722
LIM341,P,DA,1478
LIM341,P,ID,8
LIM341,P,IFP,9
LIM341,P,NVP,53
LIM341,P,PAC,64
LIM341,P,UCDP,17
LIM341,P,UDM,31
LIM341,P,UIF,9
LIM341,P,VF+,72
LIM341,P,WF,27
LIM341,P,XP,21
LIM342,N,ACDP,82
LIM342,N,AFD,6
LIM342,N,AJ,5
LIM342,N,ANC,26348
LIM342,N,AP,1
LIM342,N,APC,52
LIM342,N,AZAPO,193
LIM342,N,CDA,7
LIM342,N,COPE,1966
LIM342,N,DA,489
LIM342,N,GKSA,6
LIM342,N,ID,21
LIM342,N,IFP,9
LIM342,N,KISS,6
LIM342,N,MDP,37
LIM342,N,MF,5
LIM342,N,NADECO,9
LIM342,N,NVP,8
LIM342,N,PAC,71
LIM342,N,PAM,0
LIM342,N,SADECO,6
LIM342,N,UCDP,12
LIM342,N,UDM,32
LIM342,N,UIF,10
LIM342,N,VF+,15
LIM342,N,WF,9
LIM342,P,ACDP,97
LIM342,P,AFD,7
LIM342,P,ANC,25912
LIM342,P,APC,42
LIM342,P,AZAPO,209
LIM342,P,BCP,19
LIM342,P,COPE,1980
LIM342,P,DA,491
LIM342,P,ID,17
LIM342,P,IFP,12
LIM342,P,NVP,19
LIM342,P,PAC,74
LIM342,P,UCDP,13
LIM342,P,UDM,33
LIM342,P,UIF,8
LIM342,P,VF+,16
LIM342,P,WF,11
LIM342,P,XP,19
LIM343,N,ACDP,968
LIM343,N,AFD,59
LIM343,N,AJ,28
LIM343,N,ANC,162837
LIM343,N,AP,51
LIM343,N,APC,403
LIM343,N,AZAPO,426
LIM343,N,CDA,37
LIM343,N,COPE,12985
LIM343,N,DA,1906
LIM343,N,GKSA,91
LIM343,N,ID,368
LIM343,N,IFP,109
LIM343,N,KISS,27
LIM343,N,MDP,175
LIM343,N,MF,32
LIM343,N,NADECO,64
LIM343,N,NVP,72
LIM343,N,PAC,1329
LIM343,N,PAM,16
LIM343,N,SADECO,31
LIM343,N,UCDP,73
LIM343,N,UDM,578
LIM343,N,UIF,41
LIM343,N,VF+,82
LIM343,N,WF,196
LIM343,P,ACDP,1054
LIM343,P,AFD,72
LIM343,P,ANC,157656
LIM343,P,APC,326
LIM343,P,AZAPO,357
LIM343,P,BCP,213
LIM343,P,COPE,13036
LIM343,P,DA,1950
LIM343,P,ID,374
LIM343,P,IFP,104
LIM343,P,NVP,151
LIM343,P,PAC,1517
LIM343,P,UCDP,92
LIM343,P,UDM,616
LIM343,P,UIF,55
LIM343,P,VF+,90
LIM343,P,WF,210
LIM343,P,XP,672
LIM344,N,ACDP,713
LIM344,N,AFD,65
LIM344,N,AJ,33
LIM344,N,ANC,131483
LIM344,N,AP,25
LIM344,N,APC,529
LIM344,N,AZAPO,439
LIM344,N,CDA,41
LIM344,N,COPE,11009
LIM344,N,DA,4714
LIM344,N,GKSA,121
LIM344,N,ID,169
LIM344,N,IFP,81
LIM344,N,KISS,31
LIM344,N,MDP,202
LIM344,N,MF,27
LIM344,N,NADECO,47
LIM344,N,NVP,140
LIM344,N,PAC,592
LIM344,N,PAM,33
LIM344,N,SADECO,38
LIM344,N,UCDP,96
LIM344,N,UDM,368
LIM344,N,UIF,82
LIM344,N,VF+,425
LIM344,N,WF,256
LIM344,P,ACDP,737
LIM344,P,AFD,54
LIM344,P,ANC,127309
LIM344,P,APC,511
LIM344,P,AZAPO,412
LIM344,P,BCP,179
LIM344,P,COPE,10971
LIM344,P,DA,4592
LIM344,P,ID,166
LIM344,P,IFP,91
LIM344,P,NVP,249
LIM344,P,PAC,648
LIM344,P,UCDP,133
LIM344,P,UDM,378
LIM344,P,UIF,93
LIM344,P,VF+,410
LIM344,P,WF,325
LIM344,P,XP,488
LIM351,N,ACDP,196
LIM351,N,AFD,18
LIM351,N,AJ,10
LIM351,N,ANC,38242
LIM351,N,AP,14
LIM351,N,APC,99
LIM351,N,AZAPO,79
LIM351,N,CDA,7
LIM351,N,COPE,2134
LIM351,N,DA,732
LIM351,N,GKSA,50
LIM351,N,ID,23
LIM351,N,IFP,22
LIM351,N,KISS,9
LIM351,N,MDP,82
LIM351,N,MF,18
LIM351,N,NADECO,17
LIM351,N,NVP,220
LIM351,N,PAC,64
LIM351,N,PAM,9
LIM351,N,SADECO,19
LIM351,N,UCDP,16
LIM351,N,UDM,107
LIM351,N,UIF,30
LIM351,N,VF+,136
LIM351,N,WF,14
LIM351,P,ACDP,191
LIM351,P,AFD,18
LIM351,P,ANC,37140
LIM351,P,APC,108
LIM351,P,AZAPO,66
LIM351,P,BCP,21
LIM351,P,COPE,2128
LIM351,P,DA,688
LIM351,P,ID,16
LIM351,P,IFP,36
LIM351,P,NVP,274
LIM351,P,PAC,75
LIM351,P,UCDP,17
LIM351,P,UDM,107
LIM351,P,UIF,33
LIM351,P,VF+,138
LIM351,P,WF,16
LIM351,P,XP,65
LIM352,N,ACDP,435
LIM352,N,AFD,31
LIM352,N,AJ,12
LIM352,N,ANC,32378
LIM352,N,AP,14
LIM352,N,APC,146
LIM352,N,AZAPO,169
LIM352,N,CDA,13
LIM352,N,COPE,3228
LIM352,N,DA,390
LIM352,N,GKSA,74
LIM352,N,ID,32
LIM352,N,IFP,29
LIM352,N,KISS,11
LIM352,N,MDP,80
LIM352,N,MF,33
LIM352,N,NADECO,19
LIM352,N,NVP,661
LIM352,N,PAC,136
LIM352,N,PAM,7
LIM352,N,SADECO,25
LIM352,N,UCDP,23
LIM352,N,UDM,202
LIM352,N,UIF,43
LIM352,N,VF+,39
LIM352,N,WF,11
LIM352,P,ACDP,449
LIM352,P,AFD,27
LIM352,P,ANC,31180
LIM352,P,APC,146
LIM352,P,AZAPO,160
LIM352,P,BCP,33
LIM352,P,COPE,3203
LIM352,P,DA,417
LIM352,P,ID,31
LIM352,P,IFP,46
LIM352,P,NVP,778
LIM352,P,PAC,130
LIM352,P,UCDP,31
LIM352,P,UDM,198
LIM352,P,UIF,55
LIM352,P,VF+,40
LIM352,P,WF,12
LIM352,P,XP,71
LIM353,N,ACDP,260
LIM353,N,AFD,13
LIM353,N,AJ,10
LIM353,N,ANC,25827
LIM353,N,AP,3
LIM353,N,APC,123
LIM353,N,AZAPO,85
LIM353,N,CDA,7
LIM353,N,COPE,2646
LIM353,N,DA,467
LIM353,N,GKSA,27
LIM353,N,ID,20
LIM353,N,IFP,11
LIM353,N,KISS,4
LIM353,N,MDP,47
LIM353,N,MF,6
LIM353,N,NADECO,9
LIM353,N,NVP,76
LIM353,N,PAC,134
LIM353,N,PAM,4
LIM353,N,SADECO,4
LIM353,N,UCDP,11
LIM353,N,UDM,62
LIM353,N,UIF,15
LIM353,N,VF+,105
LIM353,N,WF,4
LIM353,P,ACDP,273
LIM353,P,AFD,11
LIM353,P,ANC,24911
LIM353,P,APC,120
LIM353,P,AZAPO,86
LIM353,P,BCP,13
LIM353,P,COPE,2637
LIM353,P,DA,439
LIM353,P,ID,19
LIM353,P,IFP,15
LIM353,P,NVP,109
LIM353,P,PAC,134
LIM353,P,UCDP,19
LIM353,P,UDM,74
LIM353,P,UIF,18
LIM353,P,VF+,104
LIM353,P,WF,8
LIM353,P,XP,30
LIM354,N,ACDP,1525
LIM354,N,AFD,175
LIM354,N,AJ,128
LIM354,N,ANC,124441
LIM354,N,AP,54
LIM354,N,APC,367
LIM354,N,AZAPO,903
LIM354,N,CDA,55
LIM354,N,COPE,20854
LIM354,N,DA,10582
LIM354,N,GKSA,201
LIM354,N,ID,166
LIM354,N,IFP,82
LIM354,N,KISS,36
LIM354,N,MDP,306
LIM354,N,MF,37
LIM354,N,NADECO,79
LIM354,N,NVP,590
LIM354,N,PAC,668
LIM354,N,PAM,60
LIM354,N,SADECO,64
LIM354,N,UCDP,119
LIM354,N,UDM,652
LIM354,N,UIF,226
LIM354,N,VF+,1544
LIM354,N,WF,56
LIM354,P,ACDP,1522
LIM354,P,AFD,227
LIM354,P,ANC,119566
LIM354,P,APC,376
LIM354,P,AZAPO,1068
LIM354,P,BCP,298
LIM354,P,COPE,21297
LIM354,P,DA,9571
LIM354,P,ID,148
LIM354,P,IFP,91
LIM354,P,NVP,1106
LIM354,P,PAC,736
LIM354,P,UCDP,147
LIM354,P,UDM,725
LIM354,P,UIF,256
LIM354,P,VF+,1696
LIM354,P,WF,77
LIM354,P,XP,258
LIM355,N,ACDP,470
LIM355,N,AFD,41
LIM355,N,AJ,25
LIM355,N,ANC,49582
LIM355,N,AP,35
LIM355,N,APC,247
LIM355,N,AZAPO,317
LIM355,N,CDA,14
LIM355,N,COPE,6221
LIM355,N,DA,703
LIM355,N,GKSA,99
LIM355,N,ID,43
LIM355,N,IFP,51
LIM355,N,KISS,20
LIM355,N,MDP,127
LIM355,N,MF,19
LIM355,N,NADECO,38
LIM355,N,NVP,635
LIM355,N,PAC,1066
LIM355,N,PAM,22
LIM355,N,SADECO,28
LIM355,N,UCDP,47
LIM355,N,UDM,99
LIM355,N,UIF,81
LIM355,N,VF+,56
LIM355,N,WF,29
LIM355,P,ACDP,470
LIM355,P,AFD,52
LIM355,P,ANC,47314
LIM355,P,APC,231
LIM355,P,AZAPO,305
LIM355,P,BCP,106
LIM355,P,COPE,6198
LIM355,P,DA,645
LIM355,P,ID,34
LIM355,P,IFP,54
LIM355,P,NVP,987
LIM355,P,PAC,1180
LIM355,P,UCDP,70
LIM355,P,UDM,131
LIM355,P,UIF,110
LIM355,P,VF+,72
LIM355,P,WF,25
LIM355,P,XP,68
LIM361,N,ACDP,109
LIM361,N,AFD,4
LIM361,N,AJ,2
LIM361,N,ANC,20501
LIM361,N,AP,6
LIM361,N,APC,53
LIM361,N,AZAPO,49
LIM361,N,CDA,2
LIM361,N,COPE,1362
LIM361,N,DA,3526
LIM361,N,GKSA,9
LIM361,N,ID,15
LIM361,N,IFP,35
LIM361,N,KISS,3
LIM361,N,MDP,65
LIM361,N,MF,2
LIM361,N,NADECO,8
LIM361,N,NVP,7
LIM361,N,PAC,39
LIM361,N,PAM,3
LIM361,N,SADECO,13
LIM361,N,UCDP,181
LIM361,N,UDM,952
LIM361,N,UIF,17
LIM361,N,VF+,613
LIM361,N,WF,7
LIM361,P,ACDP,144
LIM361,P,AFD,11
LIM361,P,ANC,17807
LIM361,P,APC,34
LIM361,P,AZAPO,32
LIM361,P,BCP,87
LIM361,P,COPE,1192
LIM361,P,DA,2664
LIM361,P,ID,12
LIM361,P,IFP,24
LIM361,P,NVP,32
LIM361,P,PAC,32
LIM361,P,UCDP,189
LIM361,P,UDM,787
LIM361,P,UIF,14
LIM361,P,VF+,772
LIM361,P,WF,4
LIM361,P,XP,42
LIM362,N,ACDP,119
LIM362,N,AFD,11
LIM362,N,AJ,6
LIM362,N,ANC,24451
LIM362,N,AP,3
LIM362,N,APC,217
LIM362,N,AZAPO,28
LIM362,N,CDA,8
LIM362,N,COPE,1697
LIM362,N,DA,2521
LIM362,N,GKSA,13
LIM362,N,ID,9
LIM362,N,IFP,12
LIM362,N,KISS,1
LIM362,N,MDP,33
LIM362,N,MF,5
LIM362,N,NADECO,10
LIM362,N,NVP,27
LIM362,N,PAC,54
LIM362,N,PAM,1
LIM362,N,SADECO,9
LIM362,N,UCDP,14
LIM362,N,UDM,69
LIM362,N,UIF,6
LIM362,N,VF+,480
LIM362,N,WF,4
LIM362,P,ACDP,119
LIM362,P,AFD,13
LIM362,P,ANC,23455
LIM362,P,APC,200
LIM362,P,AZAPO,36
LIM362,P,BCP,10
LIM362,P,COPE,1701
LIM362,P,DA,2263
LIM362,P,ID,4
LIM362,P,IFP,20
LIM362,P,NVP,50
LIM362,P,PAC,64
LIM362,P,UCDP,20
LIM362,P,UDM,67
LIM362,P,UIF,11
LIM362,P,VF+,514
LIM362,P,WF,4
LIM362,P,XP,23
LIM364,N,ACDP,89
LIM364,N,AFD,1
LIM364,N,AJ,2
LIM364,N,ANC,7781
LIM364,N,AP,2
LIM364,N,APC,32
LIM364,N,AZAPO,15
LIM364,N,CDA,3
LIM364,N,COPE,704
LIM364,N,DA,1968
LIM364,N,GKSA,4
LIM364,N,ID,8
LIM364,N,IFP,8
LIM364,N,KISS,0
LIM364,N,MDP,19
LIM364,N,MF,0
LIM364,N,NADECO,0
LIM364,N,NVP,6
LIM364,N,PAC,22
LIM364,N,PAM,3
LIM364,N,SADECO,4
LIM364,N,UCDP,3
LIM364,N,UDM,10
LIM364,N,UIF,4
LIM364,N,VF+,686
LIM364,N,WF,2
LIM364,P,ACDP,79
LIM364,P,AFD,2
LIM364,P,ANC,7495
LIM364,P,APC,31
LIM364,P,AZAPO,14
LIM364,P,BCP,7
LIM364,P,COPE,724
LIM364,P,DA,1633
LIM364,P,ID,4
LIM364,P,IFP,8
LIM364,P,NVP,17
LIM364,P,PAC,21
LIM364,P,UCDP,26
LIM364,P,UDM,12
LIM364,P,UIF,2
LIM364,P,VF+,868
LIM364,P,WF,3
LIM364,P,XP,12
LIM365,N,ACDP,133
LIM365,N,AFD,5
LIM365,N,AJ,17
LIM365,N,ANC,16091
LIM365,N,AP,4
LIM365,N,APC,35
LIM365,N,AZAPO,36
LIM365,N,CDA,10
LIM365,N,COPE,1236
LIM365,N,DA,3566
LIM365,N,GKSA,7
LIM365,N,ID,21
LIM365,N,IFP,14
LIM365,N,KISS,2
LIM365,N,MDP,38
LIM365,N,MF,3
LIM365,N,NADECO,4
LIM365,N,NVP,10
LIM365,N,PAC,28
LIM365,N,PAM,2
LIM365,N,SADECO,5
LIM365,N,UCDP,3
LIM365,N,UDM,10
LIM365,N,UIF,8
LIM365,N,VF+,1105
LIM365,N,WF,3
LIM365,P,ACDP,98
LIM365,P,AFD,6
LIM365,P,ANC,15618
LIM365,P,APC,38
LIM365,P,AZAPO,28
LIM365,P,BCP,10
LIM365,P,COPE,1366
LIM365,P,DA,3039
LIM365,P,ID,14
LIM365,P,IFP,8
LIM365,P,NVP,29
LIM365,P,PAC,22
LIM365,P,UCDP,6
LIM365,P,UDM,14
LIM365,P,UIF,8
LIM365,P,VF+,1305
LIM365,P,WF,7
LIM365,P,XP,29
LIM366,N,ACDP,127
LIM366,N,AFD,5
LIM366,N,AJ,16
LIM366,N,ANC,14888
LIM366,N,AP,3
LIM366,N,APC,29
LIM366,N,AZAPO,51
LIM366,N,CDA,5
LIM366,N,COPE,1183
LIM366,N,DA,3573
LIM366,N,GKSA,8
LIM366,N,ID,19
LIM366,N,IFP,10
LIM366,N,KISS,2
LIM366,N,MDP,33
LIM366,N,MF,4
LIM366,N,NADECO,6
LIM366,N,NVP,5
LIM366,N,PAC,27
LIM366,N,PAM,2
LIM366,N,SADECO,9
LIM366,N,UCDP,19
LIM366,N,UDM,93
LIM366,N,UIF,5
LIM366,N,VF+,573
LIM366,N,WF,4
LIM366,P,ACDP,127
LIM366,P,AFD,4
LIM366,P,ANC,14069
LIM366,P,APC,31
LIM366,P,AZAPO,43
LIM366,P,BCP,6
LIM366,P,COPE,1246
LIM366,P,DA,2932
LIM366,P,ID,12
LIM366,P,IFP,10
LIM366,P,NVP,16
LIM366,P,PAC,27
LIM366,P,UCDP,9
LIM366,P,UDM,93
LIM366,P,UIF,10
LIM366,P,VF+,547
LIM366,P,WF,4
LIM366,P,XP,40
LIM367,N,ACDP,596
LIM367,N,AFD,33
LIM367,N,AJ,41
LIM367,N,ANC,74297
LIM367,N,AP,13
LIM367,N,APC,365
LIM367,N,AZAPO,525
LIM367,N,CDA,22
LIM367,N,COPE,6356
LIM367,N,DA,3556
LIM367,N,GKSA,59
LIM367,N,ID,57
LIM367,N,IFP,58
LIM367,N,KISS,9
LIM367,N,MDP,129
LIM367,N,MF,14
LIM367,N,NADECO,42
LIM367,N,NVP,380
LIM367,N,PAC,315
LIM367,N,PAM,20
LIM367,N,SADECO,26
LIM367,N,UCDP,43
LIM367,N,UDM,376
LIM367,N,UIF,61
LIM367,N,VF+,579
LIM367,N,WF,23
LIM367,P,ACDP,597
LIM367,P,AFD,41
LIM367,P,ANC,71652
LIM367,P,APC,374
LIM367,P,AZAPO,552
LIM367,P,BCP,49
LIM367,P,COPE,6393
LIM367,P,DA,3310
LIM367,P,ID,55
LIM367,P,IFP,51
LIM367,P,NVP,499
LIM367,P,PAC,272
LIM367,P,UCDP,57
LIM367,P,UDM,387
LIM367,P,UIF,59
LIM367,P,VF+,667
LIM367,P,WF,54
